"collection","msigdb_version","contrast","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ADIPOGENESIS",0.00120983339161738,0.00226234352412378,0.45505986738723,-0.343969554133056,-1.53252986255371,191,"FABP4;ITIH5;FZD4;ACADL;CD36;STOM;HSPB8;ADIPOR2;ANGPT1;LIFR;LPL;GPX3;SPARCL1;SOWAHC;PPARG;MYLK;LTC4S;SULT1A1;CAT;LAMA4;SORBS1;CYP4B1;CD302;PFKFB3;BCL6;ACAA2;ALDH2;RETN;PDCD4;RMDN3;LPCAT3;ABCA1;MGLL;STAT5A;PPP1R15B;DNAJC15;ATP1B3;IFNGR1;ESYT1;ENPP2;QDPR;IDH3A;PGM1;DECR1;PLIN2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ALLOGRAFT_REJECTION",2.44929231320564e-05,6.12323078301411e-05,0.575610261071129,-0.394412544341093,-1.75831414039566,195,"PRF1;CFP;KLRD1;HLA-E;FGR;PRKCB;IL6;ETS1;GZMB;IL18RAP;ITGAL;CCL4;CRTAM;PF4;CD247;GPR65;JAK2;SRGN;APBB1;TGFB2;ICAM1;C2;IL15;PTPRC;GZMA;IL12A;LCP2;IL1B;NLRP3;FAS;IL16;IL4R;CCL5;CCND2;CCL2;IFNGR1;ITK;IRF8;EIF3A;IL2RB;NCK1;CCR1;HCLS1;TNF;BCL10;NCF4;TLR3;CD8A;RIPK2;CTSS;CD1D;CCND3;SPI1;TAP2;PTPN6;TLR1;MBL2;BCL3;CD7;IFNG;ZAP70;WAS;IL12RB1;CD40;LY86;GBP2;FLNA;B2M;NCR1;CD47;NOS2;EREG;IL18;ELF4;CD86;FASLG;CSF1;TRAT1;ELANE;SOCS5;TLR6;IL10;LYN;ABI1;DEGS1;CCR2;LIF;CD4;CD2;STAT4;IL9;CD3E;IGSF6;LCK;UBE2N;TLR2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ANDROGEN_RESPONSE",0.00869559111087013,0.0135868611107346,0.380730400722792,-0.373601735711116,-1.51056416819522,97,"PTPN21;AKAP12;LIFR;ADAMTS1;PIAS1;IDI1;TARP;VAPA;MYL12A;INSIG1;SGK1;TSC22D1;SLC26A2;SRF;HERC3;CAMKK2;SLC38A2;MAF;HMGCR;HPGD;MAK;GPD1L;CCND3;ZMIZ1;FKBP5;NCOA4;DHCR24;ACSL3;SCD;ELOVL5;HMGCS1;NDRG1;DBI;STEAP4;B2M;ZBTB10;NKX3-1;B4GALT1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ANGIOGENESIS",0.0900692840646651,0.112586605080831,0.227987202850442,-0.412806297933764,-1.38282650001734,35,"THBD;KCNJ8;S100A4;LPL;SLCO2A1;PF4;MSX1;OLR1;PGLYRP1;CCND2;FGFR1;VEGFA;JAG1;PDGFA;FSTL1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_APICAL_JUNCTION",9.74452984338056e-05,0.000221466587349558,0.538434096309916,-0.36769256691749,-1.63603746168288,189,"PECAM1;CLDN5;ICAM2;VWF;SLIT2;RRAS;CLDN18;ARHGEF6;AKT3;CLDN11;ACTN2;NFASC;MYL9;CD34;MSN;MYH10;LAMA3;TJP1;EPB41L2;CD274;JAM3;SGCE;CX3CL1;NEXN;LAYN;INSIG1;ICAM1;PARVA;PTPRC;NEGR1;MAP4K2;ACTG2;TSC1;ZYX;VCL;RHOF;AMIGO1;SORBS3;TSPAN4;ICAM4;ARPC2;PIK3R3;SIRPA;TAOK2;GNAI2;ITGA10;ICAM5;PTEN;FLNC;BAIAP2;RAC2;MYL12B;RSU1;MYH9;SKAP2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_APICAL_SURFACE",0.0976744186046512,0.119115144639818,0.219250346703755,-0.376408490409524,-1.31157079305394,43,"NTNG1;MAL;ADIPOR2;CD160;SRPX;CX3CL1;PCSK9;AKAP7;IL2RB;GAS1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_APOPTOSIS",5.396212143647e-05,0.000128481241515405,0.557332238758646,-0.39918615662214,-1.73610453531257,159,"CAV1;TGFBR3;PRF1;FEZ1;BMP2;NEDD9;GPX3;GADD45B;EMP1;IL6;TIMP3;ATF3;IRF1;CFLAR;ETF1;DNAJA1;CD69;MCL1;EGR3;ANXA1;DCN;SMAD7;CASP1;TGFB2;CLU;JUN;RHOB;BCL2L2;IGFBP6;SATB1;PDCD4;IL1B;FAS;SPTAN1;BTG2;ADD1;GCH1;IL1A;CDKN1A;HGF;CCND2;TIMP2;IFNGR1;ROCK1;CYLD;TNF;TSPO;BCL10;BIRC3;RELA;CDKN1B;TNFSF10;GSN;CASP4;RARA;CD44;AVPR1A;LMNA;PEA15;BNIP3L;CD14;CCNA1;HMOX1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_BILE_ACID_METABOLISM",0.0163110431875055,0.0226542266493132,0.352487857583619,-0.336831414262024,-1.38706970658177,109,"ABCA6;ABCA9;ABCA8;IDI1;BMP6;OPTN;ABCA3;SLCO1A2;AQP9;CAT;NEDD4;CYP27A1;HSD17B11;HSD17B6;BCAR3;PECR;ALDH1A1;SULT2B1;ABCA1;CH25H;NPC1;RXRA;HACL1;RXRG;ACSL1;SLC23A2;NR3C2;AR;APOA1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.227477477477477,0.24725812769291,0.136490437780413,-0.292302348254006,-1.13129267061267,72,"LPL;IDI1;LDLR;ATF3;STARD4;PPARG;LSS;NFIL3;CLU;FABP5;CPEB2;PNRC1;ANTXR2;ATXN2;HMGCR;CXCL16;JAG1;ETHE1;AVPR1A;SCD;CD9;HMGCS1;SREBF2;GNAI1;CYP51A1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_COAGULATION",0.0059022196963507,0.00951970918766243,0.407017918923954,-0.348150317040012,-1.47568611580529,136,"PECAM1;VWF;THBD;CFD;FYN;A2M;MAFF;F10;SERPING1;CPB2;TIMP3;PROS1;F8;PDGFB;F3;CSRP1;KLF7;ANXA1;PF4;C2;CLU;OLR1;P2RY1;C8B;RAPGEF3;C1QA;PLEK;MSRB2;SERPINA1;RGN;CTSO;ISCU;APOA1;SERPINE1;CRIP2;GSN;MBL2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_COMPLEMENT",4.65093617674678e-07,1.55031205891559e-06,0.674962860011025,-0.431079483028705,-1.92177749292963,195,"SPOCK2;CD36;FYN;NOTCH4;EHD1;MAFF;F10;FCN1;SERPING1;ACTN2;IL6;GZMB;CDH13;F8;S100A12;IRF1;CEBPB;DOCK4;TNFAIP3;PDGFB;GNG2;F3;CSRP1;PHEX;SH2B3;JAK2;CASP1;C2;CLU;PIK3R5;OLR1;ZFPM2;PPP2CB;GZMA;USP8;LCP2;CD55;PCSK9;FCER1G;DGKH;CALM1;CCL5;S100A9;GCA;TIMP2;CASP5;PRDM4;DOCK9;C1QA;CPM;RHOG;CA2;CD59;PLEK;PIK3CA;SERPINA1;ITGAM;GNAI2;CTSO;C1QC;LAP3;CTSS;PRCP;SERPINE1;RAF1;CASP4;WAS;CXCL1;SERPINB2;APOC1;PIM1;C3;DUSP6;CTSL;GZMK;GNB4;C9;PIK3CG;GNGT2;CR1;CPQ;SERPINC1;LRP1;GATA3;KYNU;L3MBTL4;CASP7;FN1;ANXA5;LYN;DUSP5;PRKCD;CDA;IRF2;GP9;PSMB9;PLAUR;SCG3;COL4A2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_DNA_REPAIR",4.41979560013341e-08,1.6999213846667e-07,0.719512826338911,0.476376164794926,1.99967802950125,144,"ZWINT;NME1;NME4;FEN1;TYMS;POLR2H;PCNA;SAC3D1;RAD51;CANT1;NELFCD;RFC4;RPA3;CCNO;HPRT1;BCAP31;TARBP2;RAE1;NME3;VPS37D;DDB1;MPG;LIG1;ITPA;AAAS;IMPDH2;APRT;MRPL40;RPA2;POLR1C;POLR2G;TAF6;ADRM1;ERCC2;POLR2I;POLR2F;RFC2;BOLA2;SEC61A1;NT5C;POLR2C;POLR2D;UPF3B;ERCC8;PRIM1;CSTF3;NCBP2;SMAD5;POLH;CLP1;ERCC4;POLR2J;MPC2;POLD1;RFC5;ARL6IP1;POLA2;TAF12;SSRP1;UMPS;GTF2H3;POLD4;TP53;GPX4;BRF2;GMPR2;POLR3C"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_E2F_TARGETS",6.85864095332719e-34,1.7146602383318e-32,1.51610760180865,0.67791342118972,2.95417098885526,192,"PRDX4;TOP2A;UBE2T;NME1;GINS1;HMGB3;CDC20;BUB1B;HMMR;MCM2;CCNB2;RRM2;DLGAP5;PAICS;DCTPP1;MELK;TIMELESS;CDCA3;E2F8;KIF4A;AURKA;PMS2;TK1;KIF2C;CDCA8;KPNA2;SPAG5;PTTG1;BIRC5;TUBG1;PCNA;RNASEH2A;MKI67;CKS1B;CCNE1;ORC6;CDKN3;CDK1;EZH2;HUS1;MCM4;ASF1B;ATAD2;RPA3;CHEK1;KIF22;MYBL2;DEPDC1;CDKN2A;HELLS;RBBP7;HMGA1;KIF18B;MAD2L1;DONSON;BARD1;CENPM;RAD51AP1;CHEK2;POLD2;AURKB;RAD1;SPC25;PLK4;LMNB1;GINS4;TACC3;LIG1;RACGAP1;CENPE;ANP32E;ESPL1;POP7;AK2;DNMT1;TCF19;CDC25A;CDK4;RPA2;WDR90;CDKN2C;PLK1;MXD3;STMN1;BRCA2;SPC24;GINS3;BRCA1;RANBP1;DSCC1;TUBB;NCAPD2;RFC2;XPO1;CIT;MCM3;TRIP13;PRIM2;MCM6;ZW10;DDX39A;PRKDC;CSE1L;MCM5;SMC1A;EED;SMC4;CBX5;UNG;SLBP;CKS2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0185762740194119,0.0251030729992053,0.352487857583619,0.305953910819917,1.33700181771979,196,"CTHRC1;SPP1;COL1A1;THBS2;COMP;COL11A1;COL3A1;COL5A1;COL5A2;GREM1;NT5E;LRRC15;MXRA5;SDC1;PLOD1;MMP1;SERPINH1;THY1;PPIB;TIMP1;FAP;FUCA1;ADAM12;LOXL1;PLOD2;MMP14;COL8A2;COL1A2;SFRP4;ECM1;SLC6A8;IGFBP3;PDLIM4;PMEPA1;CRLF1;VCAN;MMP3;ITGA2;COL6A3;MEST;COL7A1;TGFBI;IGFBP2;LOXL2;SPOCK1;COPA;PFN2;POSTN;HTRA1;SERPINE2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.000690967411995684,0.00138193482399137,0.477270815362862,-0.344372481875594,-1.53234204526516,192,"CBFA2T3;WFS1;GAB2;PAPSS2;KLF4;PODXL;ABLIM1;CLIC3;SH3BP5;DLC1;REEP1;HSPB8;ABCA3;KLF10;SLC1A1;PDLIM3;CXCL12;EGR3;NPY1R;FOS;JAK2;PGR;KLK10;BAG1;AREG;KAZN;MYC;SLC24A3;GJA1;ALDH3B1;RPS6KA2;GFRA1;SLC26A2;CHPT1;TIPARP;SULT2B1;TGM2;OLFM1;THSD4;SLC7A2;TIAM1;SLC19A2;NBL1;AFF1;STC2;OLFML3;IL6ST;RAB31;ELF1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_ESTROGEN_RESPONSE_LATE",0.0157151311601546,0.0224501873716494,0.352487857583619,0.302920783876771,1.32104458984771,194,"TOP2A;SLC1A4;MDK;ST14;LSR;CDC20;KIF20A;MAPK13;SORD;TPBG;NMU;KCNK5;STIL;FRK;GINS2;IDH2;GALE;CXCL14;AGR2;RNASEH2A;DNAJC12;PCP4;SFN;HPRT1;CDC6;TFAP2C;PKP3;ANXA9;PLK4;CDH1;PTGES;UGDH;OVOL2;FKBP4;SLC7A5;TJP3;HR;MEST;PRLR;COX6C;XRCC3;BATF;FARP1;TST;CELSR2;PLAC1;LLGL2;CHST8;TFF1;PERP;KRT19"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_FATTY_ACID_METABOLISM",0.0210661272679183,0.0277185885104189,0.352487857583619,0.313426140577555,1.3282526778565,153,"MIF;BPHL;LDHA;ALDOA;APEX1;UROS;IDH1;REEP6;GSTZ1;CPOX;GCDH;METAP1;HSD17B10;CPT2;FH;IDH3G;IL4I1;NSDHL;SDHC;UGDH;SDHA;HMGCL;FMO1;ADSL;AQP7;ECHS1;RDH11;MDH2;BLVRA;HSD17B7;TDO2;ECI1;HADH;PTS;ACSL5;SMS;OSTC;PDHA1;DLST;ALDH3A1;ENO2;ENO3;ALDH9A1;CRAT;NTHL1;SLC22A5;ACSM3;CRYZ;ACOT8;CBR3;CA6;HSP90AA1;HIBCH;PCBD1;CBR1;RDH16;UROD"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_G2M_CHECKPOINT",3.92660309317393e-25,4.90825386646741e-24,1.30309315086572,0.632592058496608,2.74142245256256,187,"TOP2A;HMGB3;CDC20;HMMR;MCM2;UBE2C;STIL;CCNB2;TPX2;KIF11;KIF4A;GINS2;CCNF;NEK2;AURKA;EGF;CENPF;KIF2C;NUSAP1;TTK;PRC1;CENPA;KPNA2;PTTG1;BIRC5;MKI67;CKS1B;ORC6;CDKN3;BUB1;CDK1;EZH2;CCNA2;HUS1;CDC45;CHEK1;KIF22;EXO1;MYBL2;NDC80;CDC6;PRMT5;HMGA1;KIF15;MAD2L1;EFNA5;BARD1;PBK;DKC1;AURKB;PLK4;LMNB1;TACC3;KIF23;RACGAP1;CBX1;CENPE;ESPL1;PTTG3P;CDC25A;E2F1;TROAP;CDK4;E2F3;CHAF1A;RPA2;SLC7A5;CDKN2C;PLK1;ORC5;DTYMK;POLQ;HOXC10;STMN1;BRCA2;DBF4;RAD54L;XPO1;MCM3;TRAIP;PRIM2;ATF5;MNAT1;HIF1A;MCM6;HMGN2;DDX39A;TFDP1;MCM5;SMC1A;LIG3;SMC4"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_GLYCOLYSIS",3.92450659915617e-30,6.54084433192694e-29,1.42456271623384,0.652103675741136,2.84383930951426,194,"HS6ST2;KDELR3;MIF;SLC25A10;EFNA3;SPAG4;B4GALT7;ALG1;CHPF;KIF20A;HMMR;TPBG;B4GALT2;B3GNT3;ABCB6;LDHA;ALDOA;COL5A1;FUT8;PC;GOT2;HAX1;AKR1A1;PMM2;GNPDA1;CHPF2;AURKA;SLC25A13;NT5E;GFPT1;GALE;SLC37A4;CENPA;SRD5A3;B3GAT3;SDC1;PLOD1;CASP6;GUSB;CDK1;IDH1;GMPPA;AK4;COG2;BIK;P4HA1;TPI1;PLOD2;ENO1;DEPDC1;BPNT1;PAM;HSPA5;COPB2;CLDN9;EGLN3;PFKP;CLDN3;SOX9;POLR3K;IGFBP3;MPI;NSDHL;GPC4;MIOX;CAPN5;XYLT2;SDHC;VCAN;ALDOB;B4GALT4;GPR87;FKBP4;EGFR;PSMC4;STMN1;GAL3ST1;SOD1;TGFA;ADORA2B;PKM;LDHC;CHST6;TGFBI;MDH2;NOL3;LHPP;ALDH7A1;PGAM2;GYS1;B3GAT1;LCT;GOT1;AGRN;PAXIP1;PGAM1;ARTN;DPYSL4;NDUFV3;ENO2;ALDH9A1;B3GALT6;CLN6;DSC2;GPC1;TPST1;KIF2A;PGLS;IDUA;TALDO1;G6PD;TFF3;ANKZF1;GCLC;RPE;PDK3"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_HEDGEHOG_SIGNALING",0.138568129330254,0.161125731779365,0.181383128498408,-0.370483202518135,-1.24105177856461,35,"DPYSL2;HEY1;RTN1;ETS2;VLDLR;HEY2;VEGFA;UNC5C;MYH9;NRCAM;NRP2;TLE1;PTCH1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_HEME_METABOLISM",0.0001380744969664,0.000300161949926956,0.518848077743792,-0.372049042835843,-1.65763586232953,191,"TAL1;TNS1;SNCA;GYPC;LMO2;SEC14L1;HBB;ACKR1;OPTN;KAT2B;HBD;ABCG2;SLC22A4;TRIM58;CAT;PSMD9;RANBP10;TRAK2;GYPE;EZH1;MXI1;NEK7;YPEL5;HEBP1;GAPVD1;SDCBP;BTG2;TFRC;ADD1;AGPAT4;NR3C1;FBXO7;MYL4;ALAS2;DMTN;BACH1;CLIC2;ISCA1;ICAM4;HBQ1;RCL1;CA2;NFE2;ACP5;UBAC1;ADD2;SLC25A37;MPP1;HBBP1;SIDT2;CCND3;SELENBP1;FOXO3;VEZF1;NCOA4;EPB42;SYNJ1;CAST;HBZ;AHSP;BNIP3L;ERMAP;RNF123;MFHAS1;ARHGEF12;C3;CCDC28A;GYPB;EPOR"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_HYPOXIA",0.000181819614870803,0.000378790864314174,0.518848077743792,-0.36873833253726,-1.64288524752111,191,"CAV1;KLF6;PPP1R15A;S100A4;PPARGC1A;GPC3;AKAP12;NEDD4L;MAFF;SRPX;NDST1;IL6;ETS1;ZFP36;BTG1;CDKN1C;SLC2A3;ATF3;PLAC8;TNFAIP3;PDGFB;F3;KLF7;FOS;DCN;RORA;DUSP1;NFIL3;PFKFB3;JUN;MXI1;ADM;MT2A;FBP1;VLDLR;TIPARP;MT1E;SULT2B1;TGM2;FOSL2;NR3C1;IRS2;PYGM;TPST2;CDKN1A;PNRC1;JMJD6;CSRP2;EXT1;ACKR3;CITED2;GLRX;HAS1;DTNA;STC2;PGM1;VEGFA;PLIN2"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_IL2_STAT5_SIGNALING",4.13871004586609e-09,2.06935502293305e-08,0.761460801445585,-0.462518307287015,-2.05805134341948,192,"AGER;ITIH5;GABARAPL1;KLF6;SELP;GLIPR2;BMP2;PRKCH;SOCS2;GBP4;MAFF;AHNAK;GADD45B;EMP1;IL18R1;IL3RA;SLC39A8;MAP3K8;PTH1R;CDKN1C;IL1RL1;SLC2A3;DENND5A;CST7;PLAGL1;TNFRSF1B;BMPR2;NFKBIZ;RORA;GPR65;ABCB1;NFIL3;MYO1C;CD83;RHOB;MYC;PTGER2;SHE;FGL2;MXD1;SWAP70;TGM2;GSTO1;IL10RA;IL4R;CAPN3;SPRY4;SELL;DRC1;EOMES;ODC1;CCND2;SYT11;IFNGR1;TIAM1;HIPK2;IRF8;BATF3;IL1R2;CA2;CD81;IL2RB;RNH1;PRNP;FLT3LG;MAP6;TNFRSF8;PLIN2;ITGA6;SERPINB6;RGS16;PENK;CCND3;TNFSF10;IGF1R"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_IL6_JAK_STAT3_SIGNALING",2.47782788897221e-07,8.84938531775791e-07,0.674962860011025,-0.533415799582108,-2.1415465738467,87,"ACVRL1;CD36;A2M;IL18R1;LEPR;IL3RA;IL6;MAP3K8;IL15RA;IRF1;CXCL3;CSF3R;SOCS3;TNFRSF1B;PF4;CSF2RB;PIK3R5;JUN;IL17RA;TNFRSF1A;MYD88;IL1B;FAS;PTPN1;IL4R;IL1R1;IFNGR1;IL1R2;CCR1;IL6ST;TNF;STAT3;CBL;ITGA4;CD44;CD9;CXCL1;IL12RB1;CD14;PIM1;HMOX1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_INFLAMMATORY_RESPONSE",1.59916466844999e-18,1.59916466844999e-17,1.11466447751729,-0.575612799398205,-2.57212689629974,198,"KLF6;LAMP3;HBEGF;MARCO;GPC3;RNF144B;CALCRL;IL18R1;EDN1;IL6;FPR1;LDLR;PTGER4;IL15RA;IRF1;IL18RAP;IL7R;C5AR1;CSF3R;PDPN;SCARF1;PROK2;VIP;CD69;CX3CL1;F3;KCNMB2;TNFRSF1B;AQP9;CSF3;EMP3;PTGIR;SLC31A2;PDE4B;ICAM1;LPAR1;NAMPT;PIK3R5;CCRL2;OLR1;ADM;MYC;IL15;NFKBIA;ITGA5;PTGER2;SELE;LCP2;CD55;FZD5;MXD1;IL1B;NLRP3;BTG2;GCH1;ABCA1;IL10RA;CMKLR1;IL4R;ATP2B1;CCL5;IL1A;CDKN1A;PTPRE;SELL;IL1R1;MSR1;SGMS2;SLC7A2;CCL2;FFAR2;AXL;ICAM4;RHOG;IL2RB;NFKB1;PTAFR;TLR3;RGS16;NOD2;RIPK2;MEFV;HAS2;KIF1B;P2RX7;RELA;KCNJ2;BEST1;SERPINE1;TNFSF10;CYBB;TLR1;RAF1;KCNA3;CXCL8;CD40;CD48;CD14"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00122166550302684,0.00226234352412378,0.45505986738723,-0.409795685418671,-1.64995733747176,93,"LAMP3;GBP4;IRF1;TMEM140;OASL;SLC25A28;CASP1;CCRL2;IL15;IFIT3;TRIM21;IL4R;TDRD7;SELL;LPAR6;SAMD9L;SP110;IFITM2;IFI30;TRIM25;IFIT2;BATF2;NCOA7;ELF1;RIPK2;LAP3;RSAD2;GBP2;PARP14;ISG20;B2M;CD47;EPSTI1;CXCL11;SAMD9;PROCR;CMPK2;CSF1;IRF2;HLA-C;TXNIP;PSMB9;IFIH1"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.10346522760955e-10,6.89665767255971e-10,0.839088935621274,-0.479458740718724,-2.13767484887704,194,"SELP;P2RY14;GBP4;LATS2;SERPING1;IL6;BTG1;FPR1;VAMP5;CD274;IL15RA;IRF1;SOCS3;TNFAIP3;CD69;EIF4E3;OASL;PTGS2;JAK2;CSF2RB;SLC25A28;SAMHD1;PDE4B;CASP1;ICAM1;NAMPT;XCL1;IL15;NFKBIA;ZNFX1;GZMA;LCP2;FGL2;MYD88;MT2A;FAS;PTPN1;GCH1;IFIT3;SECTM1;TRIM21;IL10RA;CMKLR1;IL4R;TDRD7;CCL5;CDKN1A;CCL2;LYSMD2;SAMD9L;RIPK1;IRF8;SP110;IFITM2;IFI30;TRIM25;IL2RB;NFKB1;IFIT2;BATF2;RIPK2;PELI1;STAT3;LAP3;TNFSF10;NLRC5;RSAD2;PTPN6;BANK1;CASP4"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_KRAS_SIGNALING_DN",0.521812080536913,0.543554250559284,0.0679922591544058,0.223705150139386,0.97484906470724,192,"EGF;CD207;BARD1;KLHDC8A;SMPX;KRT15;SIDT1;SPTBN2;GPRC5C;GAMT;MSH5;THNSL2;AKR1B10;STAG3;SLC16A7;IGFBP2;FGGY;NGB;YBX2;DTNB;LFNG;CELSR2;MAGIX;ENTPD7;CLSTN3;HSD11B2;HNF1A;KCND1;SLC38A3;GPR19;SHOX2;GDNF;LYPD3;CKM;ABCG4;BRDT;PDCD1;KLK8;TNNI3;PROP1;IDUA;HTR1D;SLC6A3;SLC5A5;LGALS7;CCDC106;CAMK1D;CYP11B2;CALML5"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_KRAS_SIGNALING_UP",1.99523219415293e-08,8.31346747563721e-08,0.73376198835648,-0.445478932911758,-1.98139795558575,193,"PECAM1;GNG11;PPP1R15A;TMEM100;GYPC;KLF4;HBEGF;ACE;TSPAN7;AKAP12;BMP2;CAB39L;SPARCL1;EMP1;IL33;ETS1;FLT4;PPBP;IL7R;MTMR10;EPB41L3;TNFAIP3;ID2;USP12;TNFRSF1B;PTGS2;ENG;G0S2;ABCB1;TLR8;RBP4;PRKG2;HSD11B1;RELN;DOCK2;WNT7A;RETN;SATB1;LCP1;IL1B;FCER1G;SLPI;NAP1L2;CCSER2;PEG3;IL10RA;CMKLR1;TRIB1;SERPINA3;ANO1;IKZF1;GPRC5B;CCND2;ADAM17;SPON1;BTBD3;GLRX;IRF8;ARG1;CA2;CD37;TNNT2;TFPI;PDCD1LG2;ALDH1A2;LAT2;EVI5;LAPTM5;CLEC4A;RGS16;SPRY2;CDADC1;NIN;BIRC3;CTSS"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_MITOTIC_SPINDLE",0.0102475401126035,0.0150699119302992,0.380730400722792,0.322647341085051,1.40983002578741,197,"TOP2A;CCNB2;ANLN;DLGAP5;TPX2;KIF11;KIF4A;NEK2;AURKA;CENPF;KIF2C;NUSAP1;TTK;PRC1;BIRC5;BUB1;CDK1;SAC3D1;CTTN;KIF22;CD2AP;NDC80;SHROOM1;KIF15;KNTC1;NET1;LMNB1;CKAP5;ECT2;KIF23;LLGL1;RACGAP1;CENPE;ESPL1;FGD6;PLK1;MYO1E;BRCA2;ARFIP2;CEP250;RHOT2;FARP1;CEP72;UXT;CNTROB;HDAC6;RANBP9;SASS6;SMC1A;SMC4;CDC42BPA;TBCD;CEP131"
"Hallmark","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","HALLMARK_MTORC1_SIGNALING",5.28952899761482e-09,2.40433136255219e-08,0.761460801445585,0.463474492693788,2.01970171646332,192,"SLC1A4;PSAT1;SORD;MCM2;HMBS;RRM2;SRD5A1;SDF2L1;LDHA;ALDOA;DHFR;GPI;CCNF;AURKA;SHMT2;SLC37A4;GAPDH;PDK1;TUBG1;CCT6A;SERPINH1;BUB1;IDH1;AK4;MCM4;PSMB5;P4HA1;TPI1;PLOD2;ENO1;HPRT1;PSPH;SLC2A1;SSR1;YKT6;HSPA5;TCEA1;EGLN3;CACYBP;PSMD14;TOMM40;FKBP2;LGMN;CDC25A;FDXR;TMEM97;SYTL2;SLC7A5;PLK1;PSMC4;SQSTM1;TM7SF2;UCHL5;RDH11;ACACA;HSPA4;EBP;CALR;GOT1;SLC7A11;HSP90B1;PSMA3;ASNS;FADS2;RPN1;DDX39A;ATP2A2;PSMC6;NFYC;PFKL;XBP1;UNG;PSMG1;GSR;STIP1;POLR3G;G6PD;TRIB3;MTHFD2;GCLC;ATP6V1D;HSPA9;EEF1E1;PGK1;DHCR7"
