"","GSM494556","GSM494557","GSM494558","GSM494559","GSM494560","GSM494561","GSM494562","GSM494563","GSM494564","GSM494565","GSM494566","GSM494567","GSM494568","GSM494569","GSM494570","GSM494571","GSM494572","GSM494573","GSM494574","GSM494575","GSM494576","GSM494577","GSM494578","GSM494579","GSM494580","GSM494581","GSM494582","GSM494583","GSM494584","GSM494585","GSM494586","GSM494587","GSM494588","GSM494589","GSM494590","GSM494591","GSM494592","GSM494593","GSM494594","GSM494595","GSM494596","GSM494597","GSM494598","GSM494599","GSM494600","GSM494601","GSM494602","GSM494603","GSM494604","GSM494605","GSM494606","GSM494607","GSM494608","GSM494609","GSM494610","GSM494611","GSM494612","GSM494613","GSM494614","GSM494615","GSM494616","GSM494617","GSM494618","GSM494619","GSM494620","GSM494621","GSM494622","GSM494623","GSM494624","GSM494625","GSM494626","GSM494627","GSM494628","GSM494629","GSM494630","GSM494631","GSM494632","GSM494633","GSM494634","GSM494635","GSM494636","GSM494637","GSM494638","GSM494639","GSM494640","GSM494641","GSM494642","GSM494643","GSM494644","GSM494645","GSM494646","GSM494647","GSM494648","GSM494649","GSM494650","GSM494651","GSM494652","GSM494653","GSM494654","GSM494655","GSM494656","GSM494657","GSM494658","GSM494659","GSM494660","GSM494661","GSM494662","GSM494663","GSM494664","GSM494665","GSM494666","GSM494667","GSM494668","GSM494669","GSM494670","GSM494671","GSM494672","GSM494673","GSM494674","GSM494675"
"HALLMARK_COMPLEMENT",-0.241992705679201,-0.240821127760292,-0.190032940814602,-0.320978876036999,-0.132622764049653,0.085809505415861,-0.102995078147431,-0.37504918109473,0.0994986268520804,0.0413846767065241,0.116046126172764,-0.0606129067956769,0.278963247323137,-0.133771490335795,0.0275657596071229,-0.630979801655717,-0.773913486089586,-0.12556025386536,0.25303579352785,-0.114315775833318,-0.428012425664185,-0.1984025727609,-0.170269355499558,0.293805166018758,0.09047193371208,-0.0849349709163591,-0.25362680702799,-0.0774285925364715,-0.128957436836162,-0.221873130718311,-0.50177974026918,0.130945863038745,0.0544221268725711,-0.481806881301478,0.0129518337748158,-0.59008810134485,0.147479317003855,-0.183727825674348,-0.129073934291304,-0.0392715037842762,-0.63008558027368,0.313543092109018,0.314911812058827,-0.0102498157923229,-0.192199294130866,0.204771542385556,-0.168487774334464,0.241327484690294,0.198126031990852,0.256489827098072,-0.22835242090535,0.504346621741051,-0.0807476440372396,0.0731399775540905,0.447972578468552,0.0749868183511188,-0.12334387923654,-0.456986132443156,-0.46155764902002,-0.299696828470737,-0.275817361131796,-0.0946083770871956,-0.0729085583321833,0.269408820162324,0.0451918751500945,0.0548304594270335,0.00624388256833507,0.488687063943438,0.348818319734546,0.0518726060576021,-0.161998410344865,0.204039494649913,0.0742697869949039,-0.0299437281919414,-0.00280909882421365,-0.205105891036633,-0.0144312624642426,-0.034018942004745,-0.0329178486743087,-0.0642623406558714,-0.0612601007469143,-0.10990060959831,0.101378342865378,0.0416434556854368,-0.0277705849709499,0.254610668580655,0.126622875268897,0.0563836466789382,0.0831701511010032,0.099391277566118,-0.0112717941981897,0.148905181734493,0.152311271701274,-0.142264874259313,0.233411588460262,-0.183415679476133,0.0637193580381735,0.144663234988172,-0.113977468130913,0.150943249051178,0.192970051941537,-0.496459238483221,0.616493109705217,0.158404696652106,-0.373424939948547,0.105133677783693,0.16202594084592,0.168872772072676,0.113104119777592,0.289008920643619,0.0602879906162773,0.150091729741258,0.379069562711055,0.279697902907946,0.583366083583052,0.380604200192295,0.247390279757358,0.0768853839222139,0.017078268381104,0.650176729871854
"HALLMARK_DNA_REPAIR",-0.257229471591492,0.176568726049926,-0.444462119976001,0.152349274216637,0.375391236651907,-0.0487912466484225,0.572662215824754,0.501012020244667,-0.0121768158828496,0.126316157536067,-0.0689703039059838,0.225502006500994,-0.170495830136877,-0.284754425497055,0.0387779176980927,-0.435923870759817,-0.133343238521404,0.331789863462114,0.328180815984801,0.272691830563379,0.398805796205553,0.365848092724054,0.0184282588686953,0.162442773584166,0.0649985704055128,0.439321767723456,0.376248663578652,0.364638957293483,0.146834842719776,0.503846249697888,0.512205339568148,0.398782206326607,0.249452070415523,0.28701907520669,0.0680990797099201,0.463733909483765,0.18356807555219,0.0588909296282384,-0.127164999171187,0.457042146291327,0.336592968396537,0.154652935346583,0.341427689983546,0.0536139585975383,0.313919076855725,0.0585978108671002,0.423582164639065,-0.0435676948999516,-0.107961363088767,0.0930110262645481,0.248246290375396,0.0102397764799979,0.402839898462583,0.234515968143515,0.103197461239327,0.235460914740694,0.203158340654705,0.216370081156008,0.254029689493788,-0.0674175147457852,-0.423214220516521,-0.259720608673538,-0.568711207455652,-0.336720696161802,-0.224692301011184,-0.222298832429842,-0.00555842888617304,-0.338040082443524,-0.16510583468169,-0.482509600111188,-0.261873888959142,-0.321843161783954,-0.450087008790255,-0.235647579486292,0.05987852405879,0.0718777462690821,-0.132116998137072,-0.0847581508446885,0.00635883252747661,0.0128481461789895,-0.161609455668714,-0.139046960978749,-0.15229641088613,-0.127449180707241,-0.0783920732441198,-0.0729095380261654,-0.240252870604338,-0.0837723708034919,0.134748364625364,-0.105959825451491,-0.205542010973668,-0.0997926497738189,-0.0124768576649576,-0.240335659537488,-0.398723678353653,-0.398892020889632,-0.212570481615013,-0.240459164816185,-0.397820017375163,-0.0191230230772158,-0.168382613861434,0.0998912378566935,-0.101168670962329,-0.262573695621324,-0.307870215225565,-0.248016330491011,0.0658714195796882,-0.0211346287622807,-0.201831268562593,0.0400250980477206,-0.114733222971474,-0.257980970684223,-0.135330614532112,-0.135362486067552,-0.268911867975745,-0.0870801469998672,-0.0550484136971256,-0.0628080837269412,-0.184025601341898,-0.0815637134286104
"HALLMARK_E2F_TARGETS",-0.764494087196158,0.0333509468565136,-0.351863433991801,0.178125639719084,0.61444120660799,-0.00914520466470398,1.56620685129857,1.2916264989308,-0.0291092843500186,0.312299001776575,-0.220364953899258,-0.178222655649245,0.16843622464733,-0.426983105516478,0.184940759269012,-0.331380215392599,-0.454268387640361,1.63457168544554,0.784773177009791,0.161150115944922,1.21056038420652,1.18601808016583,-0.238113844049309,0.320551200771298,0.102744006137311,0.380487606076544,0.991710020063843,0.252063132647472,0.248547851964399,0.422980859472037,1.67734955437813,0.176811288013176,0.178321681995313,0.390584719047783,-0.131719776705461,1.22251125369376,0.105639629515409,0.277601249740069,-0.533815038291136,0.760851420760954,0.505882561073857,0.808237016416384,1.15413343972761,0.0442958326475941,0.666946191120559,-0.0748623911218641,0.0897543703768592,0.295230808006581,-0.0114735402559795,0.0308866492323767,-0.115422153937275,0.0923701507699405,-0.0434743904164696,0.026376850842847,0.626303275487832,0.270848009091221,-0.196864179701917,-0.0799092573312918,1.22560085671524,0.0653819935621712,-0.51326529570598,-0.385621703213816,-0.623581204814473,-0.25107405245993,-0.349317558857023,-0.293004553739248,0.10031415103983,-0.310961432786098,-0.155387148245799,-0.475057806479715,-0.529860628646695,-0.4968820316064,-0.483384418747378,-0.420765786843569,-0.19468952805328,0.293170838595334,-0.17639459095025,-0.116266777494314,-0.216775851143254,-0.198893431996584,-0.362868131861197,-0.415885727141593,-0.234131712483062,-0.36879273445106,-0.433663687171479,-0.336482456946646,-0.453493638469786,-0.403486818221896,-0.15351775469089,-0.367000100218021,-0.158084016310132,-0.259775071177033,-0.201040395371796,-0.390452257732789,-0.640067864998604,-0.677461745693177,-0.375070730125197,-0.36531902429126,-0.873421075770287,-0.249640113853203,-0.569239814085822,-0.39906537482255,-0.0833905298045386,-0.306021812121082,-0.378954971750804,-0.534193077814186,-0.126989114805637,-0.190749313545521,-0.338752904841312,-0.0343423039867515,-0.348206200311366,-0.431320401231429,-0.216926911030453,-0.32853038826515,-0.189223160384176,-0.124164277995422,-0.202064860932021,-0.200749518340543,-0.248280666822113,0.222501320902966
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",-0.145925590849612,-0.51818442199237,0.679708627253242,-0.326736070581763,0.172147681949569,0.189470624154754,-0.127981154192562,0.634912827390402,0.45293751351681,0.651021131561725,0.722935067536899,-0.261923664945503,0.461307124551396,-0.0468467051485874,0.564258663676781,-0.364767790193027,-0.741694098812523,-0.443387764655451,0.559098719010488,-0.19903181797105,-0.200243293321088,0.505225927184498,-0.362174755405789,0.854523305857774,-0.00842335065245635,-0.428917282852691,-0.440698543150193,0.120547541415161,-0.0443022176290274,-0.647862942201595,-0.36600731258794,-0.41306184986596,0.109982849213004,0.419102250791507,0.246680310358739,-0.361492938505904,-0.350648938585682,-0.0188147761959895,-0.333212074593787,0.321776784776191,-0.600161236179581,0.453328081791356,0.135151160390753,0.237718152363066,0.382937773727076,0.164839641463694,-0.0555135883408569,0.633368797593812,0.773951605361005,0.0226459437525265,-0.48140299616323,0.242724557526661,-0.520519544518908,-0.290217355096455,0.861411924118608,0.149284104956388,-0.84939442090675,-0.954409098842098,-0.225105834868415,0.012539332723601,0.0536954292697279,0.134515831694275,0.233303612692117,-0.111738991903012,0.0528928092275604,0.343525005943647,0.545865858849038,0.385380738824693,0.00569477896527334,-0.128658813455497,0.228660380254597,0.366509959183184,0.345951850721268,-0.213197953549667,-0.294978772636717,-0.279891588133214,-0.35478476717524,-0.360339061293049,0.00909822789866163,0.295659656243978,0.0525129157041853,-0.161691155740588,-0.191704521206359,-0.135947542999478,-0.253453976875171,-0.107618191910653,0.0451997827987109,-0.190321420106643,-0.0111450284381523,-0.0343591835516415,-0.251213186084555,-0.212321023946899,-0.0969684855059858,-0.210475664431023,0.233093735980443,0.0630740918175527,0.0735177162716563,0.284826297020766,-0.321124452787748,-0.0341103965951173,-0.291914302391112,-0.981362943151335,0.510316565005625,0.267414130576999,-0.151593036918225,-0.114095715201885,0.0542213964152675,0.35304877922803,0.0730291347855347,0.00433858629982731,-0.0986435146866062,-0.0321611906978736,-0.0135992330948774,-0.0554816700095686,0.663683875169938,-0.0391066614448157,-0.198499015717731,0.0443931937999189,-0.201191790359186,-0.196205684803454
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.151615174913206,-0.184196041765416,-0.300631841739494,0.0478341233860524,0.0292152678233532,0.045968026390638,0.074914112967966,0.017519904052621,0.0200495925197797,-0.0220398178081253,0.0127522665845292,-0.111417912008377,0.0207371190180447,-0.0389951709782586,0.0167248267999428,-0.166815481600301,-0.130699298771492,-0.23380058365465,0.0738222746879595,-0.0387357216653637,-0.132503023802724,-0.0118796892454028,-0.0974993515857706,-0.29039917286825,-0.0193117311854423,0.066762663586694,0.339635533449048,0.118313080041723,0.0598649004363369,-0.100058680582999,0.0683659357473598,-0.115120066251485,0.0473678547335018,-0.102260203026584,-0.078566412012862,-0.181471224813953,-0.00480153850403284,0.0529477406960105,0.0498006322982502,0.0358180858388332,0.146983269844335,-0.236864086243305,-0.00818628400861012,0.0982088323951878,-0.313179107655727,0.0957972416251585,-0.170452975406461,0.022129616445879,-0.155772040860325,-0.311702457799902,0.0133656589453354,-0.0933737184841974,0.292141869009441,0.0310691959433179,0.187269585144614,-0.00224443244739051,0.0404066625629838,0.0784632556432777,0.115710575937715,0.0540953745074195,-0.108119012562494,-0.0706957840926247,0.0364736353449358,-0.00480332570971023,0.182145393108389,0.0847173157923308,-0.0366704182792433,0.23506969363489,0.150547407708718,0.00462405572503924,0.0502999749227235,0.289917977222353,0.0848036522049044,0.102388046995968,-0.0463303105605743,0.156855032449194,-0.00796373748641301,-0.0313630939547823,-0.0570368098996719,-0.00681921356622944,0.0599990075312712,0.0645734564380533,-0.0773502726661343,0.0627093959910986,0.0910612753131773,0.112869833345923,-0.00486157865141012,0.153356138014925,0.0165349166817543,0.0159190404002955,-0.097390346037336,-0.0443931474232058,0.00719104673561148,-0.113552918443212,0.110158230480085,-0.0713329046570364,-0.019509941767538,0.223958147311408,0.276578986180315,0.0046354512243185,-0.130889823990497,-0.0514116220959402,0.0496193044301402,0.116722650714217,-0.105525029782629,-0.0748930386622154,-0.0977057052312742,0.115209501800402,-0.061654440721755,-0.256858049972771,-0.163101473221734,0.0340576075169359,0.12325491307817,-0.0350751973190662,0.16426567236004,-0.0712867012426332,0.0928344698815431,0.158219584987647,-0.0634674966542786,-0.394201608074011
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.204481122727087,-0.120153928192328,-0.479945068253385,-0.0114826930405352,0.0875783019448572,0.0237481979659376,0.208767259315084,0.224975639739208,0.0320968831632006,0.142077056307877,-0.0391547826981141,-0.143499626524531,-0.0111194384696948,-0.0398981169037112,-0.00525063220622985,-0.238067740449133,-0.286375525739895,-0.0570793943656509,0.310184813349925,0.0175800558881731,-0.0177422262993671,0.199326457634432,-0.116759413288363,-0.174757465379741,-0.0222892586953293,0.220775377950355,0.416009422782277,0.0662003798303791,0.153626184785149,0.0197274104907351,0.36041506463584,-0.0291697078604455,0.0691390208669928,-0.0419912384388705,-0.0051912349914253,-0.031582005356019,0.0896995891613176,0.110228625658672,-0.0296809411215879,0.135519187535717,0.0624651457959822,-0.150615442433066,0.147738395962842,0.0581032704093569,-0.216633106547467,0.114300694002238,-0.142382269811969,0.0409225373566488,-0.100705648009131,-0.0673677933008121,0.113424572328099,-0.00162162087501609,0.222839855281364,0.0695284744712645,0.347781107427916,0.0224861840024319,0.0450849985071312,-0.0301259208521417,0.13044351915306,-0.091296432178291,-0.139362150358374,-0.0916815479739317,-0.139000723679451,-0.0102184505667549,0.0634107701294314,-0.0750162279281122,-0.1492552021177,0.0614006902995886,0.0709428714487717,-0.0900249092624211,-0.0312505424756332,0.058553404033361,-0.104292412259993,-0.0761134581235455,-0.0622137386942539,0.193853488613023,0.0230382419062483,-0.0203683099143183,0.0412245702364198,0.0249605191815397,-0.0466219123578266,-0.0409276478688067,-0.0924342705152858,-0.0436408582638335,-0.0348958657750143,0.0819257967424701,-0.014739730263074,-0.0143590737834371,0.0845581976168786,-0.0137151868566379,-0.0654760603236322,-0.0792871173235992,-0.0332987562470501,-0.151319416995531,-0.0163090841377339,-0.135126014369922,0.0312405100784727,0.142856620118688,-0.0274328393994193,0.0622511498088577,-0.208948030971266,-0.161666819988233,0.0674364333438263,0.0903722312243747,-0.213576171028787,-0.0406071508694138,-0.0683240741985388,-0.0247272194724595,-0.108817673375654,-0.0456465282201483,-0.0685368941619116,-0.00210505218376473,0.121553344810855,0.0116588734968101,0.040864951603745,-0.000170204529880508,0.0942618199494136,0.114612759301109,-0.0186661840400946,-0.486139867217802
"HALLMARK_FATTY_ACID_METABOLISM",-0.0800525468586313,0.414170037566954,-0.624202735302625,0.408961264833611,0.0222628530766457,-0.220968681683321,0.180245027811782,0.0537033134931615,-0.221907104985955,0.179727825413583,-0.10486802901651,0.0461797115637803,-0.253195734105793,0.0122788819126525,-0.141235194272926,-0.538195407781741,-0.509663445160843,-0.10965053698918,0.281343554385004,0.383796011379425,-0.0195334898450306,-0.0679677398861722,0.2446426898204,-0.0221944519471585,0.00677327591314057,0.51415235429326,0.446799083945422,0.366826131082464,0.209146995836475,0.325221219817504,0.681364975170214,0.241138621755258,0.224072087470572,0.0283316070700429,-0.0793848474059799,-0.0713475929803715,0.313456579620158,0.214795952283372,-0.205947176025742,0.311507861075888,-0.296657283615608,-0.237805618152756,0.0850075338181183,-0.121048461604451,-0.102086482099094,0.327541179602815,0.316837730891528,-0.156364256816231,-0.155328557272094,0.166343875531886,0.363321000100419,0.0280775318587883,0.130844689110552,0.229446137348217,-0.0897560564440324,0.133970435660042,0.342686841588027,0.273257927531147,0.0185940069560555,0.0299051096339114,-0.222897269581039,-0.0983365183346156,-0.420494020708258,-0.0776286799107433,-0.0901187267696347,-0.203894647339815,-0.0791201618451661,-0.404683612123208,4.90753202391878e-05,-0.247374814367719,-0.0983869835541505,-0.256295306153633,-0.287943716007152,-0.214969917283237,0.0724060936482595,0.173156793980439,0.103137541819404,0.0761399973681197,0.215379323499728,0.140326569060231,-0.0827847592094531,-0.147037210846392,0.0182100799673006,-0.00965854815628475,-0.0770463175848316,0.163646844924577,-0.126415010243847,-0.0805503135381346,0.231715080169707,0.0656592248435556,0.0497459384088624,0.0392478341801252,-0.0502449986443771,-0.129368582722797,-0.280157842965567,-0.225640292813938,-0.0342256493650783,-0.00902930043109137,-0.528027695195261,0.183652484933598,-0.187511051873572,-0.388389640683367,0.0943971475658763,-0.091755553025594,-0.188201717524075,0.0854897648572468,-0.00136521603664388,-0.304842709334644,-0.162946375014661,0.243420379729302,-0.0390409925786886,-0.00279677277624352,-0.0668981117560335,0.00879363341477288,-0.495872904779178,0.096088574168283,0.135872936080551,0.103275310348118,0.0128116993538774,-0.0280408725340108
"HALLMARK_G2M_CHECKPOINT",-0.572821693178218,0.0572763914034948,-0.28076629780338,-0.110755094688917,0.40784741213928,-0.0585405500364049,1.48922617870108,1.07523420920349,0.0259024375561931,0.120211253053764,-0.211028535364073,-0.280662019185415,0.234234303937699,-0.401374977873361,0.108709056526518,-0.281566090703853,-0.365105836866129,1.5072872143635,0.653492354390459,0.0273069739403406,1.07252543795268,0.891130244041768,-0.26061231724126,0.197342935061188,0.0417500366294748,0.119280916165847,1.04896889530472,0.175135891204326,0.188014271262729,0.220093667698674,1.45941884713514,0.106686397322133,-0.00658327398084066,0.259267493591886,-0.132126864034975,0.909477059703956,0.162006746809675,0.425830329575058,-0.397230588377399,0.556658371578728,0.430051757731489,0.668409705667265,0.970632451339128,0.177828158349092,0.361562774950255,-0.135252466763305,-0.0183577878736689,0.324292951064128,0.0246180137358489,-0.0916498742668197,-0.202543241229596,0.119244596659337,-0.0847801278730843,-0.038693055069612,0.533927963955336,0.182071993215587,-0.122450034709496,-0.0723953780299744,0.925235438160582,0.129515251375774,-0.457871514772497,-0.294266537116159,-0.334185352260906,-0.245025232194097,-0.298703672936208,-0.25975671374504,0.127079404120625,-0.0928372735343168,-0.111424619016544,-0.409968199920997,-0.455297162462427,-0.278666726838828,-0.350993501198451,-0.259692511121735,-0.21547336529809,0.217716727992267,-0.145909521724136,-0.239548250941571,-0.2675629989613,-0.275111126956345,-0.324430035735038,-0.403144737304936,-0.247896835378664,-0.299164032666296,-0.368549873465537,-0.211149943181841,-0.276174208608808,-0.31963428996898,-0.247009432095129,-0.34832681172222,-0.131774627910947,-0.15470847927791,-0.258506869254682,-0.403530692353368,-0.295724757651559,-0.485689674438688,-0.257284505129982,-0.160774140539005,-0.656292319951343,-0.266788540044886,-0.421903976105962,-0.381350719904024,-0.000353271262952015,-0.150433737161008,-0.363468549884274,-0.494490847940639,-0.125175036360634,-0.0835029650934144,-0.246486906443568,-0.0851367817767963,-0.367634392436706,-0.28250140541855,-0.109743761211773,-0.233116137853529,0.172512457907863,-0.0789859390627562,-0.134066389110661,-0.139685990068315,-0.210218749498159,0.237385776944616
"HALLMARK_GLYCOLYSIS",0.281270218179741,0.3607707003591,-0.355365341166222,0.3529284709669,0.599144994640352,-0.141091133210573,0.615616088935178,0.513101713687438,0.265486036325983,0.643172066779856,0.136107472270083,0.0748980799183529,-0.0290336335557177,-0.286537798635192,0.0160509975834502,-0.204477869329701,-0.117411100451504,0.243431807438815,0.633843563716137,0.456443540616565,0.38504307155824,0.636247370849661,0.188226497507385,0.476319348887528,0.0610480753667474,0.479971474872863,0.759890160011976,0.535032847394706,0.302658205679235,0.554943943753849,0.637460309726104,0.304427743459746,0.298148964709131,0.443538146463267,0.176734146420286,0.699126612319385,0.121959240246598,0.287104984609284,-0.126761744971396,0.747761570690869,0.303418696775902,0.285312137928445,0.656150763219683,0.163646339392415,0.430251109753131,0.45628559963501,0.258680927505459,0.127095319935768,-0.0335158775404528,-0.266376513488262,0.123479432592259,-0.0447883398226506,0.24584871710196,0.196005047554929,0.545356195396315,0.466949279502605,0.41290830930632,0.0973991171100671,0.615340922659772,0.127017549515386,-0.522646219161268,-0.386752607801382,-0.578475537913696,-0.319006695959615,-0.337338248023002,-0.356332993727121,-0.062930935349884,-0.387254978178217,-0.199995230791449,-0.473556381884032,-0.401223312969443,-0.230610157394306,-0.343688845257341,-0.340865875061813,-0.245396071231864,0.108360049588993,-0.262729528562914,-0.302178819762757,-0.221691897515563,-0.127777746121785,-0.287181052341007,-0.310634512177201,-0.257774059342113,-0.324353313699442,-0.320365699498904,-0.189941160835285,-0.387373376749775,-0.265188498780808,-0.159947948764212,-0.324051066573174,-0.315414607396989,-0.321863249680076,-0.354272004891234,-0.534278529178353,-0.398618477099836,-0.510096833492341,-0.352938711484925,-0.247486590587163,-0.375590696395759,-0.180738198371498,-0.379500335280586,-0.103098671171691,0.0579767189704423,-0.267377312697901,-0.547718078349201,-0.305840049882639,-0.19898822364401,-0.219084038891197,-0.428816445108315,-0.181743981047615,-0.393277497902887,-0.347926620038309,-0.0913444670020633,-0.189198695672737,-0.255835079805533,-0.266048233357216,-0.0783363952083915,-0.188900614936885,-0.343627723948295,-0.054808213264981
"HALLMARK_HEDGEHOG_SIGNALING",0.0953913888149766,0.0485702432043126,0.274601685760839,0.0652204691673737,0.142066176361448,0.0544190573443367,-0.204449544275674,0.539192710397708,0.302413849800925,0.1087022338859,-0.052683449323939,-0.31596306974426,-0.229512194165526,-0.297986561323117,0.363155798460203,-0.133216515055329,-0.30233108725664,-0.428671117036981,0.172403811223008,-0.185841701897869,0.544941747471802,0.00521447721980881,-0.210390113665605,0.180049836110813,-0.129298293052122,0.163182113887171,0.228907341647955,-0.278750325836096,-0.352131155376297,-0.301533725197496,0.138497110974379,-0.592927225240457,0.0491643567261193,-0.0929463579250288,-0.0389767304350605,-0.133033546685952,-0.133254966268407,0.24084305333215,-0.0899532688671008,0.0469553135571203,-0.191263465746758,0.00437007775191849,-0.120263284039609,0.30347411110725,-0.101051414385761,0.152747829367272,-0.28671944089367,-0.143216246528733,0.184626189253223,-0.360396579664945,-0.163397531887902,-0.0116207658949402,-0.18544690127413,-0.133974896505214,0.425815704516825,-0.075036876974507,-0.187166695899562,-0.336257845035077,-0.0444742768732645,0.0891988308754063,0.0576849943116124,-0.0120293126804903,0.137817485953356,0.194085253035611,0.122399437421354,0.222474906234282,0.314674755636402,0.142093485257142,-0.0179644803267424,-0.0434378991221259,0.0739187284103485,0.125064549968453,-0.0057971836548145,-0.345215649896305,0.265031144349157,-0.0469981142744569,-0.201216774502836,-0.158758704031608,0.104375873358754,0.150679791314055,-0.0280760155881047,-0.113294396281223,-0.298158425485653,-0.144412355317163,-0.0952013020553142,0.0835500005137347,0.361253265202359,-0.142865009088631,-0.151149178896528,-0.0340011296395634,0.0230325852398972,-0.121685415659127,-0.0961495980650506,-0.0996724885834866,0.421009843957137,0.215871220964386,0.224468735221142,0.253114248794255,0.129298304348111,-0.0237605725226318,0.093104132537261,-0.0137387968199162,0.139649597564994,0.229755814587573,-0.148999750606201,0.0868974546643846,0.00457423521683506,-0.0829583863360886,-0.0853866330096597,-0.279215970104674,-0.212790017670411,0.111098333144057,-0.215260797027066,0.141390808377321,0.505112506646218,0.0352007380853676,-0.0712856453774868,0.105280670561248,-0.0415951292339265,0.17712388299319
"HALLMARK_HEME_METABOLISM",-0.0100736091928267,0.114269969839005,-0.349258717372469,-0.0869660443491999,-0.0723402017514792,-0.288641433640295,-0.00150475937074297,-0.0757108705684879,-0.0892837674581584,-0.0412799845464501,-0.160584617274174,0.00323438129441453,-0.174347414422989,-0.0668041160518124,-0.143584965298103,-0.302290497930051,-0.320678490594809,-0.240778170235296,0.12641877118135,0.153962921354244,-0.0600005908474565,-0.0624117686738059,-0.0173455494387555,-0.110064954894663,-0.0793721630709241,0.115580475545538,0.198492165649447,0.0114113791687429,-0.0113014524091563,0.111516504306997,-0.0885814911420862,0.0125186519674669,-0.058514216517141,-0.295603820961112,0.0217583705044026,-0.201031280001003,0.162304428985269,0.0492845027324383,-0.0895301555567126,0.0712874138219243,-0.280455347269766,-0.184653925764406,0.0816326713434199,0.0742265696581913,-0.322837845417918,0.136216077959896,0.149056135899197,-0.0816608296915741,-0.0845709905288549,0.0295291703482417,0.0603798212081889,0.0131712987423811,0.113487141968035,0.0751657176186788,0.0122430528560502,0.13677751625402,0.36185065788775,0.0939316778819191,-0.267882111043175,-0.125008947502265,-0.166117789811453,-0.104464856966634,-0.0999042230773041,0.301608316927782,-0.00540147806201746,-0.130029942005997,-0.0438374367263107,-0.0520200177932214,0.0353965946409868,-0.0139700771381707,-0.0351259541915116,-0.125020557881365,-0.0433044400262106,-0.129759284043074,0.012092716753354,-0.00872227271517193,0.12172140871887,-0.0268663525005738,0.122533588785759,0.0695423646834981,-0.0424621093843898,-0.0496678283822644,0.0360003477724231,0.041522610013169,-0.00462750913840473,0.282635936192258,0.302170086978928,0.0632611994737367,0.128311184146422,0.122875059430838,0.097190717570795,0.203220967429811,0.0170771368072861,-0.188908345395989,-0.0129089173741866,-0.0415154483038644,0.150383999636677,0.0873995429721532,-0.00523968159173001,0.126111585136954,-0.119245825869419,-0.0612135309468752,0.13498978472105,0.114700160683708,-0.137999768770355,0.200108441519446,0.118794570175372,-0.0626159555535489,-0.083225139626462,0.0477598885698742,-0.0352848625557473,0.124959949619196,0.152152622498382,0.10624749932586,0.228464378091444,0.144217974915777,0.169899326279581,0.140498041140529,0.0871156094427834,0.0937436495885543
"HALLMARK_HYPOXIA",-0.126109379974229,-0.15766370789974,-0.181703439303993,-0.0474160209874165,-0.0104755052123495,-0.0140318704827128,0.0218089234463888,0.102241909779162,-0.0323049174802514,0.294756061628095,0.0771447812588303,-0.147593270557946,0.21560852167912,-0.0646152540832469,-0.00888003363170512,-0.4133142011459,-0.444918757721692,-0.366217867415781,0.354910355639724,-0.110619850703011,-0.171242249363279,0.145727582001992,-0.321298163625254,0.235091638174116,-0.134127553183006,-0.110771723827711,-0.0803586671423552,-0.113029992812383,-0.214860027488739,-0.167461286535436,0.00479594234087702,-0.134798459199649,-0.0811506270448679,-0.082285813765273,0.0468300083854833,0.145548288898132,-0.200853358072255,-0.0956105901567416,-0.235722045334714,0.0344608441190537,-0.152268076903262,0.19025820847593,0.294652000126066,0.129926110392959,0.0444876166724834,0.211941846937192,-0.210696136741084,0.175600530245306,0.0992088386501268,-0.191312649043347,-0.17447936739308,0.0303844028296903,0.0577592768688803,-0.095138120794188,0.520837694881666,0.0498932228916519,-0.182963758077425,-0.147502204668998,-0.0455820981956521,-0.0523240284372235,-0.152274658997731,0.00370069927833844,0.0865144041521313,0.0307179992215171,0.0846925243310902,0.115351725789742,0.0797259821739568,0.195641771120077,0.100779434069805,-0.0497457765951313,0.0511149993340768,0.295071888696928,0.205731734320056,-0.0625957952802294,-0.147116530001824,-0.0178111105204789,-0.0739684499324441,-0.145249670726528,-0.0296414015705286,0.0348066800478576,0.0473440146830393,-0.0945088323729696,-0.171470679202083,0.0702156390991962,0.00776843259894575,0.112086161280754,0.0593987056717423,0.0906619645572766,0.000748007883385293,0.0613635892089465,-0.0470503171780574,0.0392283007982555,-0.00620377840391279,-0.200681796202333,0.185320736902169,-0.0592892556379342,-0.0243441681812213,0.207693086605999,0.0187303218287414,0.0187201587720331,-0.201262447022563,-0.373181455709534,0.275964090766839,0.183257109490141,-0.221687345984594,0.163785684599893,-0.0400717246968549,0.242257612923051,-0.0340105726515869,-0.134713371331665,-0.00155734053143382,0.0918832004999826,0.282263657644166,0.0540772602975923,0.416408410645589,0.0226437150047015,0.0897178871842098,0.15989463197844,0.00416213775819578,0.136818585595699
